IncidentType,Location,ReportedTime,IncidentStart,IncidentEnd,CaseNumber,Disposition
POSSESSING CRIMINAL TOOLS,MIAMI UNIVERSITY : OXFORD CAMPUS : HAMILTON HALL,8/30/2014 0226,8/30/2014 0226,8/30/2014 0226,2014-000897,CLOSED.  CLEARED BY ARREST
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,8/30/2014 0318,8/30/2014 0318,8/30/2014 0318,2014-000898,CLOSED.  REFERRED TO OESCR
ALCOHOL VIOLATION : GOOD SAMARITAN,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,8/30/2014 0318,8/30/2014 0318,8/30/2014 0318,2014-000898,CLOSED.  REFERRED TO OESCR
TRAFFIC LAW VIOLATION,CITY OF OXFORD : SPRING ST,8/30/2014 0923,8/30/2014 0923,8/30/2014 0923,2014-000899,CLOSED.  UTT/UTC ISSUED.
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : ECOLOGY RESEARCH CENTER,8/30/2014 0949,8/30/2014 0949,8/30/2014 1000,2014-000900,CLOSED
FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : LOGAN LODGE,8/30/2014 1051,8/30/2014 1051,8/30/2014 1051,2014-000901,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,8/30/2014 1317,8/29/2014 1700,8/30/2014 1300,2014-000903,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,8/30/2014 1319,8/30/2014 1319,8/30/2014 1319,2014-000902,CLOSED.  CLEARED BY ARREST
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,8/30/2014 1501,8/30/2014 1501,8/30/2014 1501,2014-000904,CLOSED.  REFERRED TO OESCR
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,8/30/2014 1814,8/30/2014 1814,8/30/2014 1814,2014-000905,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS,8/30/2014 1907,8/29/2014 1830,8/29/2014 2030,2014-000906,CLOSED
DRUG VIOLATION : POSSESSION OF DRUGS,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,8/30/2014 1913,8/30/2014 1913,8/30/2014 1913,2014-000907,CLOSED.  CLEARED BY ARREST
DRUG VIOLATION : DRUG PARAPHERNALIA OFFENSES,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,8/30/2014 1913,8/30/2014 1913,8/30/2014 1913,2014-000907,CLOSED.  CLEARED BY ARREST
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : YAGER STADIUM,8/30/2014 2038,8/30/2014 2038,8/30/2014 2038,2014-000908,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : SCOTT HALL,8/31/2014 0200,8/31/2014 0200,8/31/2014 0200,2014-000909,CLOSED
ALCOHOL VIOLATION : GOOD SAMARITAN,MIAMI UNIVERSITY : OXFORD CAMPUS : SCOTT HALL,8/31/2014 0200,8/31/2014 0200,8/31/2014 0200,2014-000909,CLOSED
TRAFFIC CRASH,MIAMI UNIVERSITY : OXFORD CAMPUS : WILSON HALL,8/31/2014 0245,8/31/2014 0245,8/31/2014 0245,2014-000910,CLOSED.  CLEARED BY ARREST
TRAFFIC LAW VIOLATION : OPERATING A VEHICLE UNDER THE INFLUENCE,MIAMI UNIVERSITY : OXFORD CAMPUS : WILSON HALL,8/31/2014 0245,8/31/2014 0245,8/31/2014 0245,2014-000910,CLOSED.  CLEARED BY ARREST
DISORDERLY CONDUCT,MIAMI UNIVERSITY,8/31/2014 1800,8/31/2014 1800,8/31/2014 1800,2014-000911,CLOSED.  CLEARED BY SUMMONS
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,8/31/2014 2147,9/1/2014 2147,9/1/2014 2147,2014-000912,CLOSED
TRAFFIC LAW VIOLATION,CITY OF OXFORD : PATTERSON AVE,8/31/2014 2326,8/31/2014 2326,8/31/2014 2326,2014-000914,CLOSED.  UTT/UTC ISSUED.
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MARY LYON HALL,8/31/2014 2342,9/1/2014 2342,9/1/2014 2342,2014-000913,CLOSED
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,9/1/2014 0032,9/1/2014 0032,9/1/2014 0032,2014-000915,CLOSED.  CLEARED BY ARREST
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY,9/1/2014 0057,9/1/2014 0057,9/1/2014 0057,2014-000916,CLOSED
TRAFFIC LAW VIOLATION,CITY OF OXFORD : CHESTNUT ST,9/1/2014 0157,9/1/2014 0157,9/1/2014 0157,2014-000917,CLOSED.  UTT/UTC ISSUED.
DRUG VIOLATION : POSSESSION OF DRUGS,MIAMI UNIVERSITY : OXFORD CAMPUS : PEFFER MEMORIAL PARK,9/1/2014 1415,9/1/2014 1415,9/1/2014 1415,2014-000919,CLOSED.  CLEARED BY SUMMONS
DRUG VIOLATION : DRUG PARAPHERNALIA OFFENSES,MIAMI UNIVERSITY : OXFORD CAMPUS : PEFFER MEMORIAL PARK,9/1/2014 1415,9/1/2014 1415,9/1/2014 1415,2014-000919,CLOSED.  CLEARED BY SUMMONS
TRAFFIC LAW VIOLATION,CITY OF OXFORD : HIGH ST,9/1/2014 1445,9/1/2014 1445,9/1/2014 1445,2014-000918,CLOSED.  UTT/UTC ISSUED.
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,9/1/2014 1719,9/1/2014 1719,9/1/2014 1719,2014-000920,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,9/1/2014 1943,8/28/2014 2100,8/28/2014 2100,2014-000922,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : BRANDON HALL,9/1/2014 2048,9/1/2014 2048,9/1/2014 2048,2014-000921,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : ETHRIDGE HALL,9/2/2014 2106,9/2/2014 2106,9/2/2014 2106,2014-000923,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,9/3/2014 0024,9/3/2014 0024,9/3/2014 0024,2014-000924,CLOSED
ALCOHOL VIOLATION : GOOD SAMARITAN,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,9/3/2014 0024,9/3/2014 0024,9/3/2014 0024,2014-000924,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : MILLETT ASSEMBLY HALL,9/3/2014 0257,9/3/2014 0257,9/3/2014 0257,2014-000925,CLOSED.  CLEARED BY ARREST
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : BISHOP CIRCLE,9/3/2014 0357,9/3/2014 0357,9/3/2014 0357,2014-000926,CLOSED.  CLEARED BY SUMMONS
FORGERY,MIAMI UNIVERSITY : OXFORD CAMPUS : NELLIE CRAIG WALKER HALL (FKA CAMPUS AVENUE BLDG),9/3/2014 1208,9/25/2013 0800,9/25/2013 1600,2014-000927,UNFOUNDED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : ENGINEERING BLDG,9/3/2014 1215,5/25/2014 1200,8/18/2014 1200,2014-000928,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,9/3/2014 1708,9/2/2014 1900,9/3/2014 1708,2014-000929,CLOSED
ASSAULT,MIAMI UNIVERSITY : OXFORD CAMPUS : NATURAL AREAS / HIKING TRAILS,9/3/2014 1733,9/3/2014 1733,9/3/2014 1733,2014-000930,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : SWING HALL,9/3/2014 2201,9/3/2014 1900,9/3/2014 2000,2014-000931,UNFOUNDED
TRAFFIC LAW VIOLATION,CITY OF OXFORD : SPRING ST,9/3/2014 2216,9/3/2014 2216,9/3/2014 2216,2014-000932,CLOSED.  UTT/UTC ISSUED.
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : CLAWSON HALL,9/4/2014 2146,9/4/2014 2146,9/4/2014 2146,2014-000933,CLOSED
TELECOMMUNICATIONS HARASSMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,9/5/2014 0039,7/20/2014 0000,9/5/2014 0039,2014-000934,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : HAMILTON HALL,9/5/2014 0222,9/5/2014 0222,9/5/2014 0222,2014-000936,CLOSED.  CLEARED BY SUMMONS
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : BACHELOR HALL,9/5/2014 0227,9/5/2014 0227,9/5/2014 0227,2014-000935,CLOSED.  CLEARED BY SUMMONS
POSSESSING CRIMINAL TOOLS,MIAMI UNIVERSITY : OXFORD CAMPUS : BACHELOR HALL,9/5/2014 0227,9/5/2014 0227,9/5/2014 0227,2014-000935,CLOSED.  CLEARED BY SUMMONS
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : WITHROW COURT,9/5/2014 0507,9/5/2014 0507,9/5/2014 0507,2014-000937,CLOSED
PROPERTY : FOUND,MIAMI UNIVERSITY : OXFORD CAMPUS : DISTRICT 3,9/5/2014 1001,9/5/2014 1001,9/5/2014 1001,2014-000938,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : SWING HALL,9/5/2014 1021,9/4/2014 2000,9/5/2014 1019,2014-000939,CLOSED
CRIMINAL MISCHIEF,CITY OF OXFORD : SYCAMORE ST,9/5/2014 1227,8/30/2014 0000,9/5/2014 1227,2014-000940,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : SWING HALL,9/5/2014 1431,9/4/2014 1800,9/5/2014 0600,2014-000941,CLOSED
TRAFFIC CRASH,MIAMI UNIVERSITY : OXFORD CAMPUS : WESTERN DRIVE,9/5/2014 1557,9/5/2014 1557,9/5/2014 1557,2014-000942,CLOSED
CRIMINAL DAMAGING OR ENDANGERING,MIAMI UNIVERSITY : OXFORD CAMPUS : 21 N UNIVERSITY,9/5/2014 2236,9/5/2014 2130,9/5/2014 2130,2014-000943,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,9/5/2014 2340,9/5/2014 2340,9/5/2014 2340,2014-000944,CLOSED.  REFERRED TO OESCR
ALCOHOL VIOLATION : GOOD SAMARITAN,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,9/5/2014 2340,9/5/2014 2340,9/5/2014 2340,2014-000944,CLOSED.  REFERRED TO OESCR
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : HOYT HALL,9/6/2014 0048,9/6/2014 0048,9/6/2014 0048,2014-000945,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,9/6/2014 0256,9/6/2014 0256,9/6/2014 0256,2014-000947,CLOSED.  CLEARED BY SUMMONS
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : BLANCHARD HOUSE,9/6/2014 0303,9/6/2014 0303,9/6/2014 0303,2014-000946,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : BLANCHARD HOUSE,9/6/2014 0303,9/6/2014 0303,9/6/2014 0303,2014-000946,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,9/6/2014 1308,9/5/2014 1300,9/6/2014 1100,2014-000948,UNFOUNDED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,9/6/2014 1910,9/6/2014 0200,9/6/2014 1900,2014-000949,CLOSED
MISUSE OF CREDIT CARDS,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,9/6/2014 2118,9/6/2014 2118,9/6/2014 2118,2014-000950,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,9/6/2014 2253,9/7/2014 2253,9/7/2014 2253,2014-000951,CLOSED
TRAFFIC LAW VIOLATION,CITY OF OXFORD : OXFORD TRENTON  RD SR73,9/7/2014 0004,9/7/2014 0004,9/7/2014 0004,2014-000952,CLOSED.  UTT/UTC ISSUED.
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : MCGUFFEY HALL,9/7/2014 0054,9/7/2014 0054,9/7/2014 0054,2014-000953,CLOSED.  CLEARED BY SUMMONS
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,9/7/2014 0139,9/7/2014 0139,9/7/2014 0139,2014-000955,CLOSED.  CLEARED BY SUMMONS
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : SHRIVER CENTER,9/7/2014 0202,9/7/2014 0202,9/7/2014 0202,2014-000954,CLOSED.  CLEARED BY ARREST
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,9/7/2014 0445,9/7/2014 0445,9/7/2014 0445,2014-000957,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : WRA CABIN,9/7/2014 0451,9/7/2014 0451,9/7/2014 0451,2014-000956,CLOSED
ASSAULT,CITY OF OXFORD : CHURCH ST,9/8/2014 0158,9/7/2014 0712,9/7/2014 2002,2014-000960,CLOSED. REFERRED TO OTHER LE AGENCY
BURGLARY,CITY OF OXFORD : CHURCH ST,9/8/2014 0158,9/7/2014 0712,9/7/2014 2002,2014-000960,CLOSED. REFERRED TO OTHER LE AGENCY
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : UPHAM HALL,9/9/2014 1059,9/8/2014 1600,9/9/2014 0400,2014-000958,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,9/9/2014 1307,9/9/2014 1307,9/9/2014 1315,2014-000959,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MARY LYON HALL,9/9/2014 1914,9/9/2014 1914,9/9/2014 1914,2014-000961,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,9/9/2014 2210,9/9/2014 2210,9/9/2014 2210,2014-000962,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : BISHOP CIRCLE,9/10/2014 0141,9/10/2014 0141,9/10/2014 0141,2014-000963,CLOSED.  CLEARED BY SUMMONS
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : WESTERN DRIVE,9/10/2014 0318,9/10/2014 0318,9/10/2014 0318,2014-000964,CLOSED.  CLEARED BY SUMMONS
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,9/10/2014 0957,9/10/2014 0957,9/10/2014 0957,2014-000965,CLOSED
PROPERTY : LOST,MIAMI UNIVERSITY : OXFORD CAMPUS : ENGINEERING BLDG,9/10/2014 1430,9/10/2014 1330,9/10/2014 1415,2014-000968,CLOSED
ASSAULT,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : FISHER HALL,9/10/2014 1431,9/10/2014 1342,9/10/2014 1342,2014-000967,CLOSED.  REFERRED TO OESCR
TELECOMMUNICATIONS HARASSMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : BACHELOR HALL,9/10/2014 1457,9/9/2014 1852,9/9/2014 1852,2014-000966,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : BRANDON HALL,9/10/2014 2250,9/10/2014 2250,9/10/2014 2250,2014-000969,CLOSED
DRUG VIOLATION : DRUG PARAPHERNALIA OFFENSES,MIAMI UNIVERSITY : OXFORD CAMPUS : ETHRIDGE HALL,9/10/2014 2328,9/10/2014 2328,9/10/2014 2328,2014-000970,CLOSED.  CLEARED BY SUMMONS
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MACCRACKEN HALL,9/11/2014 0909,9/11/2014 0909,9/11/2014 0909,2014-000971,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : BRANDON HALL,9/11/2014 2206,9/11/2014 2206,9/11/2014 2206,2014-000972,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,9/11/2014 2308,9/11/2014 2308,9/11/2014 2308,2014-000973,CLOSED.  HANDLED BY RESIDENCE LIFE STAFF
DRUG VIOLATION : POSSESSION OF DRUGS,MIAMI UNIVERSITY : OXFORD CAMPUS : UPHAM HALL,9/11/2014 2353,9/11/2014 2353,9/12/2014 0002,2014-000974,CLOSED.  CLEARED BY SUMMONS
DRUG VIOLATION : DRUG PARAPHERNALIA OFFENSES,MIAMI UNIVERSITY : OXFORD CAMPUS : UPHAM HALL,9/11/2014 2353,9/11/2014 2353,9/12/2014 0002,2014-000974,CLOSED.  CLEARED BY SUMMONS
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : WRA CABIN,9/12/2014 0244,9/12/2014 0244,9/12/2014 0244,2014-000975,CLOSED
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : SWING HALL,9/12/2014 0352,9/12/2014 0356,9/12/2014 0415,2014-000977,CLOSED.  CLEARED BY SUMMONS
DATING VIOLENCE,MIAMI UNIVERSITY : OXFORD CAMPUS,9/12/2014 1501,3/20/2014 0000,3/20/2014 0000,2014-001009,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MARY LYON HALL,9/12/2014 1927,9/12/2014 1927,9/12/2014 1927,2014-000978,CLOSED.  HANDLED BY RESIDENCE LIFE STAFF
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,9/12/2014 2235,9/12/2014 2235,9/12/2014 2235,2014-000979,CLOSED
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : ETHRIDGE HALL,9/12/2014 2311,9/12/2014 2311,9/12/2014 2311,2014-000980,CLOSED.  HANDLED BY RESIDENCE LIFE STAFF
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : ETHRIDGE HALL,9/12/2014 2311,9/12/2014 2311,9/12/2014 2311,2014-000980,CLOSED.  HANDLED BY RESIDENCE LIFE STAFF
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : HILLCREST HALL,9/13/2014 0033,9/13/2014 0033,9/13/2014 0033,2014-000981,CLOSED.  CLEARED BY SUMMONS
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,9/13/2014 0115,9/13/2014 0115,9/13/2014 0115,2014-000982,CLOSED.  CLEARED BY ARREST
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,9/13/2014 0119,9/13/2014 0119,9/13/2014 0119,2014-000983,CLOSED.  CLEARED BY ARREST
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,9/13/2014 0141,9/13/2014 0141,9/13/2014 0141,2014-000984,CLOSED.  CLEARED BY SUMMONS
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,9/13/2014 0151,9/13/2014 0151,9/13/2014 0151,2014-000985,CLOSED.  CLEARED BY SUMMONS
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : SLANTWALK,9/13/2014 0219,9/13/2014 0219,9/13/2014 0219,2014-000986,CLOSED.  CLEARED BY SUMMONS
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : HAMILTON HALL,9/13/2014 0243,9/13/2014 0243,9/13/2014 0243,2014-000987,CLOSED.  CLEARED BY ARREST
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,9/13/2014 1408,9/13/2014 1350,9/13/2014 1350,2014-000988,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,9/13/2014 1418,9/13/2014 1418,9/13/2014 1418,2014-000990,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,9/13/2014 1820,9/13/2014 1820,9/13/2014 1820,2014-000991,UNFOUNDED
TRAFFIC LAW VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : PEFFER MEMORIAL PARK,9/13/2014 2234,9/13/2014 2234,9/13/2014 2234,2014-001028,CLOSED.  UTT/UTC ISSUED.
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : MCFARLAND HALL,9/13/2014 2254,9/13/2014 2100,9/13/2014 2250,2014-000992,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : CENTER FOR PERFORMING ARTS,9/14/2014 0052,9/14/2014 0052,9/14/2014 0052,2014-000994,CLOSED.  CLEARED BY ARREST
OBSTRUCTING OFFICIAL BUSINESS,MIAMI UNIVERSITY : OXFORD CAMPUS : CENTER FOR PERFORMING ARTS,9/14/2014 0052,9/14/2014 0052,9/14/2014 0052,2014-000994,CLOSED.  CLEARED BY ARREST
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : CENTER FOR PERFORMING ARTS,9/14/2014 0052,9/14/2014 0052,9/14/2014 0052,2014-000996,CLOSED.  CLEARED BY SUMMONS
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAMILTON HALL,9/14/2014 0058,9/14/2014 0058,9/14/2014 0058,2014-000993,CLOSED
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : RICHARD HALL,9/14/2014 0118,9/14/2014 0118,9/14/2014 0118,2014-000995,CLOSED.  CLEARED BY SUMMONS
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,9/14/2014 0217,9/14/2014 0217,9/14/2014 0217,2014-000997,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : REID HALL,9/14/2014 1646,9/14/2014 0100,9/14/2014 1000,2014-000998,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : OGDEN HALL,9/15/2014 1429,9/15/2014 1100,9/15/2014 1330,2014-000999,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,9/16/2014 1106,9/16/2014 1106,9/16/2014 1106,2014-001000,CLOSED
PSYCHOLOGICAL EMERGENCY,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,9/16/2014 1159,9/16/2014 1159,9/16/2014 1159,2014-001001,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,9/16/2014 1409,9/15/2014 1800,9/16/2014 1100,2014-001002,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,9/16/2014 1920,9/16/2014 1920,9/16/2014 1920,2014-001003,CLOSED
DRUG VIOLATION : DRUG PARAPHERNALIA OFFENSES,MIAMI UNIVERSITY : OXFORD CAMPUS : STONEBRIDGE HALL,9/16/2014 2232,9/16/2014 2234,9/16/2014 2234,2014-001004,CLOSED.  CLEARED BY SUMMONS
DRUG VIOLATION : POSSESSION OF DRUGS,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,9/16/2014 2337,9/16/2014 2337,9/16/2014 2337,2014-001005,CLOSED
DRUG VIOLATION : DRUG PARAPHERNALIA OFFENSES,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,9/16/2014 2337,9/16/2014 2337,9/16/2014 2337,2014-001005,CLOSED
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : MINNICH HALL,9/17/2014 0203,9/17/2014 0203,9/17/2014 0203,2014-001006,CLOSED
NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : ENGINEERING BLDG,9/17/2014 0941,9/17/2014 0941,9/17/2014 0941,2014-001007,CLOSED
NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,9/17/2014 0951,9/17/2014 0951,9/17/2014 0951,2014-001008,CLOSED
TRAFFIC LAW VIOLATION,CITY OF OXFORD : SPRING ST,9/17/2014 1330,9/17/2014 1330,9/17/2014 1330,2014-001010,CLOSED.  UTT/UTC ISSUED.
PROPERTY : DAMAGE,CITY OF OXFORD : MAPLE ST,9/17/2014 1504,9/16/2014 1430,9/16/2014 1815,2014-001011,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,9/17/2014 1544,9/17/2014 1544,9/17/2014 1544,2014-001012,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : MILLETT ASSEMBLY HALL,9/17/2014 1651,9/17/2014 1651,9/17/2014 1651,2014-001013,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,9/17/2014 2314,9/17/2014 2314,9/17/2014 2314,2014-001014,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : HILLCREST HALL,9/18/2014 1435,9/14/2014 1000,9/15/2014 1400,2014-001015,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,9/18/2014 1659,9/18/2014 1659,9/18/2014 1659,2014-001016,CLOSED.  REFERRED TO OESCR
DRUG VIOLATION : POSSESSION OF DRUGS,MIAMI UNIVERSITY : OXFORD CAMPUS : MIAMI INN,9/18/2014 1728,9/18/2014 1728,9/18/2014 1728,2014-001017,CLOSED.  REFERRED TO OESCR
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : SWING HALL,9/18/2014 1741,9/18/2014 1741,9/18/2014 1741,2014-001018,CLOSED.  HANDLED BY RESIDENCE LIFE STAFF
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,9/18/2014 1834,9/16/2014 1200,9/17/2014 1730,2014-001019,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,9/18/2014 1847,9/18/2014 1847,9/18/2014 1847,2014-001020,CLOSED
CRIMINAL DAMAGING OR ENDANGERING,MIAMI UNIVERSITY : OXFORD CAMPUS : WILSON HALL,9/18/2014 1855,9/18/2014 1855,9/18/2014 1855,2014-001021,CLOSED
