IncidentType,Location,ReportedTime,IncidentStart,IncidentEnd,CaseNumber,Disposition
PROPERTY : DAMAGE,CITY OF OXFORD : OAK ST,10/2/2019 1359,10/2/2019 1359,10/2/2019 1410,2019-001435,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,10/2/2019 1609,10/2/2019 1609,10/2/2019 1609,2019-001437,CLOSED
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : COLLINS HALL,10/2/2019 1715,10/2/2019 1715,10/2/2019 1835,2019-001438,CLOSED. REFERRED TO COMMUNITY STANDARDS
SEX OFFENSE,CITY OF OXFORD,10/2/2019 1754,10/2/2019 0150,10/2/2019 1836,2019-001442,UNFOUNDED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : BACHELOR HALL,10/2/2019 1803,10/2/2019 1803,10/2/2019 1803,2019-001439,CLOSED
TRAFFIC LAW VIOLATION,CITY OF OXFORD : PATTERSON AVE,10/2/2019 1840,10/2/2019 1840,10/2/2019 1840,2019-001440,CLOSED.  UTT/UTC ISSUED.
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : GARDEN COMMONS DINING HALL,10/2/2019 1901,10/2/2019 1901,10/2/2019 2000,2019-001441,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : HILLCREST HALL,10/2/2019 2115,10/2/2019 2115,10/2/2019 2141,2019-001443,CLOSED
TRAFFIC LAW VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HIGH ST (E. 200-899 BLK),10/3/2019 0037,10/3/2019 0037,10/3/2019 0129,2019-001444,CLOSED.  UTT/UTC ISSUED.
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : HARRIS DRIVE,10/3/2019 0706,10/3/2019 0706,10/3/2019 0706,2019-001445,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : RECREATIONAL SPORTS CENTER,10/3/2019 1046,10/3/2019 1046,10/3/2019 1046,2019-001446,CLOSED
SEX OFFENSE,OTHER JURISDICTION,10/3/2019 1500,1/1/2014 0000,12/31/2014 0000,2019-001447,CLOSED. REFERRED TO OTHER LE AGENCY
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,10/3/2019 1530,10/3/2019 1530,10/3/2019 1545,2019-001448,CLOSED
SEX OFFENSE,OTHER JURISDICTION,10/3/2019 1657,9/15/2016 0900,9/30/2016 2359,2019-001449,CLOSED. REFERRED TO OTHER LE AGENCY
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,10/3/2019 2015,10/3/2019 2015,10/3/2019 2015,2019-001450,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,CITY OF OXFORD : HIGH ST,10/4/2019 0130,10/4/2019 0130,10/4/2019 0130,2019-001451,CLOSED.  CLEARED BY SUMMONS
MEDICAL : ASSIST,CITY OF OXFORD : HIGH ST,10/4/2019 0130,10/4/2019 0130,10/4/2019 0130,2019-001451,CLOSED.  CLEARED BY SUMMONS
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : EVANS SCHOLARS,10/4/2019 0228,10/4/2019 0228,10/4/2019 0314,2019-001452,CLOSED.  CLEARED BY SUMMONS
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : COOK FIELD,10/4/2019 0931,10/4/2019 0931,10/4/2019 0940,2019-001453,CLOSED
WELFARE CHECK,OTHER JURISDICTION,10/4/2019 0956,10/4/2019 0945,10/4/2019 1035,2019-001454,CLOSED. REFERRED TO OTHER LE AGENCY
SEX OFFENSE,MIAMI UNIVERSITY,10/4/2019 1351,Unknown,Unknown,2019-001469,OPEN
CANINE DEPLOYMENT,OTHER JURISDICTION,10/4/2019 1530,10/4/2019 1630,10/4/2019 2345,2019-001455,CLOSED
TRAFFIC CRASH,MIAMI UNIVERSITY : OXFORD CAMPUS : HIGH ST (E. 200-899 BLK),10/4/2019 1646,10/4/2019 1646,10/4/2019 1705,2019-001456,CLOSED.  CLEARED BY SUMMONS
MEDICAL : EMERGENCY,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,10/4/2019 1650,10/4/2019 1645,10/4/2019 1700,2019-001457,CLOSED
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : OGDEN HALL,10/4/2019 2129,10/4/2019 2129,10/4/2019 2150,2019-001458,CLOSED.  HANDLED BY RESIDENCE LIFE STAFF
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : SCOTT HALL,10/4/2019 2150,10/4/2019 2150,10/4/2019 2150,2019-001459,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,10/4/2019 2209,10/4/2019 2209,10/4/2019 2209,2019-001460,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,10/4/2019 2219,10/4/2019 2219,10/4/2019 2219,2019-001461,CLOSED
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,10/5/2019 0014,10/5/2019 0014,10/5/2019 0014,2019-001462,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALCOHOL VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,10/5/2019 0120,10/5/2019 0120,10/5/2019 0120,2019-001463,CLOSED.  CLEARED BY SUMMONS
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,10/5/2019 0120,10/5/2019 0120,10/5/2019 0120,2019-001463,CLOSED.  CLEARED BY SUMMONS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,10/5/2019 0120,10/5/2019 0120,10/5/2019 0120,2019-001463,CLOSED.  CLEARED BY SUMMONS
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERGENCY BLUE LIGHT PHONE : KING LIBRARY / SLANTWALK,10/5/2019 0209,10/5/2019 0209,10/5/2019 0215,2019-001464,CLOSED.  CLEARED BY ARREST
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,10/5/2019 0235,10/5/2019 0230,10/5/2019 0230,2019-001465,CLOSED
TRAFFIC LAW VIOLATION : DRIVING UNDER SUSPENSION,CITY OF OXFORD : HIGH ST,10/5/2019 0322,10/5/2019 0322,10/5/2019 0525,2019-001466,CLOSED.  CLEARED BY ARREST
TRAFFIC LAW VIOLATION : OPERATING A VEHICLE UNDER THE INFLUENCE,CITY OF OXFORD : HIGH ST,10/5/2019 0322,10/5/2019 0322,10/5/2019 0525,2019-001466,CLOSED.  CLEARED BY ARREST
TRAFFIC LAW VIOLATION,CITY OF OXFORD : HIGH ST,10/5/2019 0322,10/5/2019 0322,10/5/2019 0525,2019-001466,CLOSED.  CLEARED BY ARREST
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : RICHARD HALL,10/5/2019 0516,10/5/2019 0516,10/5/2019 0516,2019-001467,CLOSED. REFERRED TO COMMUNITY STANDARDS
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : RICHARD HALL,10/5/2019 0516,10/5/2019 0516,10/5/2019 0516,2019-001467,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : RICHARD HALL,10/5/2019 0516,10/5/2019 0516,10/5/2019 0516,2019-001467,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : ECOLOGY RESEARCH CENTER,10/5/2019 0856,10/5/2019 0856,10/5/2019 0857,2019-001468,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,10/5/2019 1205,10/5/2019 0400,10/5/2019 1204,2019-001470,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,10/5/2019 1541,10/5/2019 1541,10/5/2019 1541,2019-001471,CLOSED
NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : WESTERN DRIVE,10/5/2019 1720,10/5/2019 1720,10/5/2019 1720,2019-001472,CLOSED
PARKING VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : ENGINEERING BLDG,10/5/2019 2000,10/5/2019 2000,10/5/2019 2000,2019-001474,CLOSED
DRUG VIOLATION : POSSESSION OF DRUGS,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,10/5/2019 2020,10/5/2019 2020,10/5/2019 2020,2019-001473,CLOSED.  CLEARED BY ARREST
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,10/5/2019 2020,10/5/2019 2020,10/5/2019 2020,2019-001473,CLOSED.  CLEARED BY ARREST
ALCOHOL VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,10/5/2019 2300,10/5/2019 2300,10/5/2019 2300,2019-001475,CLOSED.  CLEARED BY SUMMONS
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,10/5/2019 2300,10/5/2019 2300,10/5/2019 2300,2019-001475,CLOSED.  CLEARED BY SUMMONS
ALCOHOL VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,10/6/2019 0010,10/6/2019 0010,10/6/2019 0020,2019-001476,CLOSED.  CLEARED BY SUMMONS
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,10/6/2019 0010,10/6/2019 0010,10/6/2019 0020,2019-001476,CLOSED.  CLEARED BY SUMMONS
POSSESSING CRIMINAL TOOLS,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,10/6/2019 0010,10/6/2019 0010,10/6/2019 0020,2019-001476,CLOSED.  CLEARED BY SUMMONS
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,CITY OF OXFORD : HIGH ST,10/6/2019 0020,10/6/2019 0020,10/6/2019 0020,2019-001477,CLOSED.  CLEARED BY SUMMONS
ASSAULT,MIAMI UNIVERSITY : OXFORD CAMPUS : MIAMI INN,10/6/2019 0157,10/6/2019 0157,10/6/2019 0157,2019-001478,CLOSED
DATING VIOLENCE,MIAMI UNIVERSITY : OXFORD CAMPUS : MIAMI INN,10/6/2019 0157,10/6/2019 0157,10/6/2019 0157,2019-001478,CLOSED
ALCOHOL VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,10/6/2019 0202,10/6/2019 0204,10/6/2019 0204,2019-001479,CLOSED.  CLEARED BY SUMMONS
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,10/6/2019 0202,10/6/2019 0204,10/6/2019 0204,2019-001479,CLOSED.  CLEARED BY SUMMONS
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : HOYT HALL,10/6/2019 0607,10/6/2019 0607,10/6/2019 0607,2019-001480,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,10/6/2019 1507,10/6/2019 1507,10/6/2019 1507,2019-001481,CLOSED
SEX OFFENSE,CITY OF OXFORD,10/6/2019 1853,9/1/2018 0000,10/1/2018 0000,2019-001484,OPEN
BURGLARY,MIAMI UNIVERSITY : OXFORD CAMPUS : CLAWSON HALL,10/6/2019 1905,10/6/2019 0715,10/6/2019 0715,2019-001482,CLOSED. REFERRED TO COMMUNITY STANDARDS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,10/7/2019 0116,10/7/2019 0116,10/7/2019 0116,2019-001483,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : IRVIN HALL,10/7/2019 0858,10/4/2019 1700,10/7/2019 0900,2019-001485,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,10/7/2019 0911,10/7/2019 0911,10/7/2019 0911,2019-001486,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : HILLCREST HALL,10/7/2019 0917,10/5/2019 1800,10/6/2019 2100,2019-001487,CLOSED
NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,10/7/2019 1116,10/7/2019 0930,10/7/2019 0930,2019-001488,OPEN
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,10/7/2019 1346,10/6/2019 1400,10/7/2019 1245,2019-001489,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : ANDERSON HALL,10/7/2019 1510,10/4/2019 1500,10/7/2019 1800,2019-001490,CLOSED
ASSAULT,MIAMI UNIVERSITY : OXFORD CAMPUS : RECREATIONAL SPORTS CENTER,10/7/2019 2248,10/7/2019 2246,10/7/2019 2246,2019-001491,CLOSED
DRUG VIOLATION : POSSESSION OF DRUGS,MIAMI UNIVERSITY : OXFORD CAMPUS : BOYD HALL,10/8/2019 0219,10/8/2019 0219,10/8/2019 0219,2019-001492,CLOSED.  CLEARED BY ARREST
DRUG VIOLATION : DRUG PARAPHERNALIA OFFENSES,MIAMI UNIVERSITY : OXFORD CAMPUS : BOYD HALL,10/8/2019 0219,10/8/2019 0219,10/8/2019 0219,2019-001492,CLOSED.  CLEARED BY ARREST
SUSPICIOUS ACTIVITY,MIAMI UNIVERSITY : OXFORD CAMPUS : BOYD HALL,10/8/2019 0219,10/8/2019 0219,10/8/2019 0219,2019-001492,CLOSED.  CLEARED BY ARREST
STALKING,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,10/8/2019 1034,9/24/2019 0000,10/8/2019 1034,2019-001494,CLOSED. REFERRED TO COMMUNITY STANDARDS
SEX OFFENSE : FONDLING,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,10/8/2019 1034,9/24/2019 0000,10/8/2019 1034,2019-001494,CLOSED. REFERRED TO COMMUNITY STANDARDS
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : BACHELOR HALL,10/8/2019 1256,10/8/2019 1256,10/8/2019 1256,2019-001495,CLOSED. REFERRED TO COMMUNITY STANDARDS
WARRANT SERVICE,OTHER JURISDICTION,10/8/2019 1313,10/8/2019 1313,10/8/2019 1313,2019-001496,CLOSED.  CLEARED BY ARREST
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : STODDARD HALL,10/8/2019 2031,10/8/2019 2031,10/8/2019 2031,2019-001497,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : SCOTT HALL,10/8/2019 2143,10/8/2019 2143,10/8/2019 2143,2019-001498,CLOSED
STALKING,MIAMI UNIVERSITY : OXFORD CAMPUS : OGDEN HALL,10/8/2019 2256,10/8/2019 2256,10/8/2019 2256,2019-001499,CLOSED
STALKING,MIAMI UNIVERSITY : OXFORD CAMPUS,10/8/2019 2336,9/9/2019 0000,10/8/2019 2236,2019-001500,CLOSED
CRIMINAL MISCHIEF,CITY OF OXFORD : CAMPUS AVE,10/9/2019 0000,10/4/2019 1150,10/4/2019 1200,2019-001564,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : HIGH ST (E. 200-899 BLK),10/9/2019 0012,10/9/2019 0012,10/9/2019 0012,2019-001501,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : HIGH ST (E. 200-899 BLK),10/9/2019 0012,10/9/2019 0012,10/9/2019 0012,2019-001501,CLOSED. REFERRED TO COMMUNITY STANDARDS
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : LOGAN LODGE,10/9/2019 0722,10/9/2019 0722,10/9/2019 0730,2019-001502,CLOSED
STALKING,MIAMI UNIVERSITY : OXFORD CAMPUS,10/9/2019 0815,7/1/2019 0000,10/9/2019 0000,2019-001503,CLOSED. REFERRED TO COMMUNITY STANDARDS
SEX OFFENSE,OTHER JURISDICTION,10/9/2019 1251,Unknown,Unknown,2019-001504,CLOSED. REFERRED TO OTHER LE AGENCY
MEDICAL : EMERGENCY,MIAMI UNIVERSITY : OXFORD CAMPUS,10/9/2019 1618,10/9/2019 1618,10/9/2019 1635,2019-001505,CLOSED
ALCOHOL VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,10/10/2019 0206,10/10/2019 0206,10/10/2019 0206,2019-001506,CLOSED.  CLEARED BY SUMMONS
ASSAULT,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,10/10/2019 0206,10/10/2019 0206,10/10/2019 0206,2019-001506,CLOSED.  CLEARED BY SUMMONS
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,10/10/2019 0206,10/10/2019 0206,10/10/2019 0206,2019-001506,CLOSED.  CLEARED BY SUMMONS
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : FARMER SCHOOL OF BUSINESS,10/10/2019 0237,10/10/2019 0237,10/10/2019 0334,2019-001507,CLOSED.  CLEARED BY ARREST
TRAFFIC LAW VIOLATION : DRIVING UNDER SUSPENSION,CITY OF OXFORD : POPLAR ST,10/10/2019 0543,10/10/2019 0543,10/10/2019 0543,2019-001508,CLOSED.  UTT/UTC ISSUED.
PUBLIC INDECENCY,MIAMI UNIVERSITY : OXFORD CAMPUS : FARMER SCHOOL OF BUSINESS,10/10/2019 1249,10/9/2019 1030,10/9/2019 1035,2019-001509,UNFOUNDED
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,10/10/2019 1634,10/10/2019 1634,10/10/2019 1656,2019-001510,CLOSED
TRAFFIC CRASH,CITY OF OXFORD : OXFORD TRENTON  RD SR73,10/10/2019 1657,10/10/2019 1645,10/10/2019 1645,2019-001511,CLOSED.  UTT/UTC ISSUED.
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,10/10/2019 2107,10/10/2019 2107,10/10/2019 2120,2019-001512,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,10/10/2019 2223,10/10/2019 2223,10/10/2019 2223,2019-001513,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,CITY OF OXFORD : BONHAM RD,10/11/2019 0132,10/11/2019 0132,10/11/2019 0132,2019-001514,CLOSED.  CLEARED BY SUMMONS
MEDICAL : ASSIST,CITY OF OXFORD : BONHAM RD,10/11/2019 0132,10/11/2019 0132,10/11/2019 0132,2019-001514,CLOSED.  CLEARED BY SUMMONS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,10/11/2019 0141,10/11/2019 0141,10/11/2019 0141,2019-001515,CLOSED
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,10/11/2019 0141,10/11/2019 0141,10/11/2019 0141,2019-001515,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,10/11/2019 0155,10/11/2019 0155,10/11/2019 0215,2019-001516,CLOSED
DISORDERLY CONDUCT : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,10/11/2019 0155,10/11/2019 0155,10/11/2019 0215,2019-001516,CLOSED
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,10/11/2019 0155,10/11/2019 0155,10/11/2019 0215,2019-001516,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : YOUNG HALL (FKA BEECHWOODS HALL),10/11/2019 0804,10/11/2019 0400,10/11/2019 0744,2019-001517,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : SHRIVER CENTER,10/11/2019 0820,10/9/2019 1258,10/9/2019 1300,2019-001518,CLOSED.  CLEARED BY SUMMONS
MENACING,MIAMI UNIVERSITY,10/11/2019 0932,9/12/2019 0000,10/11/2019 2359,2019-001519,CLOSED.  CLEARED BY SUMMONS
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,10/11/2019 1259,10/11/2019 1259,10/11/2019 1315,2019-001520,CLOSED
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : GOGGIN ICE CENTER,10/11/2019 1636,10/11/2019 1630,10/11/2019 2200,2019-001521,CLOSED
ASSAULT,MIAMI UNIVERSITY : OXFORD CAMPUS : BENTON HALL,10/11/2019 1831,10/11/2019 1831,10/11/2019 1831,2019-001523,OPEN
ALCOHOL VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,10/12/2019 0027,10/12/2019 0030,10/12/2019 0030,2019-001524,CLOSED.  CLEARED BY SUMMONS
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,10/12/2019 0027,10/12/2019 0030,10/12/2019 0030,2019-001524,CLOSED.  CLEARED BY SUMMONS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,10/12/2019 0027,10/12/2019 0030,10/12/2019 0030,2019-001524,CLOSED.  CLEARED BY SUMMONS
CRIMINAL DAMAGING OR ENDANGERING,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,10/12/2019 0207,10/12/2019 0207,10/12/2019 0207,2019-001525,CLOSED.  CLEARED BY SUMMONS
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,10/12/2019 0207,10/12/2019 0207,10/12/2019 0207,2019-001525,CLOSED.  CLEARED BY SUMMONS
UNWANTED COMMUNICATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MINNICH HALL,10/12/2019 0217,10/12/2019 0111,10/12/2019 0111,2019-001526,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,10/12/2019 1747,10/12/2019 1747,10/12/2019 1747,2019-001527,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,10/12/2019 2248,10/12/2019 2248,10/12/2019 2248,2019-001528,CLOSED
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,10/12/2019 2248,10/12/2019 2248,10/12/2019 2248,2019-001528,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,CITY OF OXFORD : HIGH ST,10/13/2019 0124,10/13/2019 0124,10/13/2019 0124,2019-001529,CLOSED.  CLEARED BY SUMMONS
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,CITY OF OXFORD : MAPLE ST,10/13/2019 0136,10/13/2019 0136,10/13/2019 0136,2019-001530,CLOSED.  CLEARED BY SUMMONS
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,CITY OF OXFORD : HIGH ST,10/13/2019 0217,10/13/2019 0217,10/13/2019 0217,2019-001531,CLOSED.  CLEARED BY SUMMONS
TRAFFIC LAW VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : CENTER DRIVE,10/13/2019 0511,10/13/2019 0511,10/13/2019 0511,2019-001532,CLOSED.  UTT/UTC ISSUED.
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : YOUNG HALL (FKA BEECHWOODS HALL),10/13/2019 2107,10/13/2019 2107,10/13/2019 2107,2019-001533,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : STODDARD HALL,10/13/2019 2124,10/13/2019 2124,10/13/2019 2124,2019-001534,CLOSED
STALKING,MIAMI UNIVERSITY : OXFORD CAMPUS,10/14/2019 0956,8/26/2019 0000,10/15/2019 0000,2019-001536,CLOSED. REFERRED TO COMMUNITY STANDARDS
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : ETHRIDGE HALL,10/14/2019 1000,10/14/2019 1000,10/14/2019 1000,2019-001585,CLOSED
SEX OFFENSE : RAPE,OTHER JURISDICTION,10/14/2019 1023,10/27/2018 0001,10/28/2018 2359,2019-001535,CLOSED. REFERRED TO OTHER LE AGENCY
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : INDOOR SPORTS CENTER,10/14/2019 1151,10/14/2019 1151,10/14/2019 1210,2019-001537,CLOSED
SEX OFFENSE,CITY OF OXFORD,10/14/2019 1207,10/12/2019 0000,10/12/2019 0000,2019-001544,OPEN
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : WITHROW HALL,10/14/2019 1826,10/14/2019 1826,10/14/2019 1826,2019-001538,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : NATURAL AREAS / HIKING TRAILS,10/14/2019 1906,10/14/2019 1500,10/14/2019 1500,2019-001539,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,10/14/2019 1953,10/14/2019 1953,10/14/2019 1953,2019-001541,CLOSED
INFORMATION,CITY OF OXFORD : ARROWHEAD DR,10/14/2019 1957,10/14/2019 1957,10/14/2019 1957,2019-001540,CLOSED
UNWANTED COMMUNICATION,CITY OF OXFORD : ARROWHEAD DR,10/14/2019 1957,10/14/2019 1957,10/14/2019 1957,2019-001540,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERGENCY BLUE LIGHT PHONE : MILLET PARKING LOT,10/15/2019 0056,10/15/2019 0056,10/15/2019 0056,2019-001542,CLOSED
SEX OFFENSE,CITY OF OXFORD : BISHOP ST,10/15/2019 0831,8/24/2019 0001,8/25/2019 2359,2019-001543,CLOSED. REFERRED TO OTHER LE AGENCY
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,10/15/2019 1107,10/15/2019 0400,10/15/2019 1107,2019-001545,CLOSED
ASSAULT,CITY OF OXFORD : CAMPUS AVE,10/15/2019 1231,9/5/2019 1900,9/5/2019 1900,2019-001546,CLOSED
SEX OFFENSE,MIAMI UNIVERSITY : OXFORD CAMPUS,10/15/2019 1538,4/1/2017 0000,4/30/2017 0000,2019-001552,OPEN
TRAFFIC CRASH,CITY OF OXFORD : OAK ST,10/15/2019 1728,10/14/2019 1900,10/14/2019 2100,2019-001547,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : CHESTNUT FIELDS,10/15/2019 1818,10/14/2019 1301,10/15/2019 1815,2019-001548,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : BENTON HALL,10/15/2019 2013,10/15/2019 1800,10/15/2019 2013,2019-001549,UNFOUNDED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,CITY OF OXFORD : PATTERSON AVE,10/16/2019 0024,10/16/2019 0024,10/16/2019 0024,2019-001550,CLOSED.  CLEARED BY SUMMONS
