IncidentType,Location,ReportedTime,IncidentStart,IncidentEnd,CaseNumber,Disposition
SEX OFFENSE : RAPE,OTHER JURISDICTION,10/6/2021 1016,12/1/2019 0000,12/31/2019 2359,2021-001062,CLOSED. REFERRED TO OTHER LE AGENCY
DOMESTIC VIOLENCE,OTHER JURISDICTION,10/6/2021 1028,5/14/2021 0000,8/23/2021 0000,2021-001063,CLOSED. REFERRED TO OTHER LE AGENCY
TELECOMMUNICATIONS HARASSMENT,MIAMI UNIVERSITY,10/6/2021 1601,9/30/2021 2345,9/30/2021 2345,2021-001064,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,10/6/2021 1705,10/6/2021 0900,10/6/2021 1705,2021-001065,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,10/6/2021 1737,10/3/2021 0300,10/3/2021 1100,2021-001066,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,10/6/2021 1806,10/6/2021 1806,10/6/2021 1806,2021-001067,CLOSED
ALCOHOL VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,10/7/2021 0217,10/7/2021 0217,10/7/2021 0217,2021-001069,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,10/7/2021 0217,10/7/2021 0217,10/7/2021 0217,2021-001069,CLOSED
DISORDERLY CONDUCT : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,10/7/2021 0217,10/7/2021 0217,10/7/2021 0217,2021-001069,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,10/7/2021 0750,10/7/2021 0254,10/7/2021 0254,2021-001070,CLOSED.  CLEARED BY SUMMONS
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : GARDEN COMMONS DINING HALL,10/7/2021 0843,10/7/2021 0828,10/7/2021 0828,2021-001071,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,10/7/2021 0958,10/6/2021 1530,10/7/2021 0835,2021-001072,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,10/7/2021 0958,10/6/2021 1530,10/7/2021 0835,2021-001072,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,10/7/2021 1327,10/7/2021 0204,10/7/2021 0204,2021-001073,CLOSED.  CLEARED BY ARREST
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : CLAWSON HALL,10/7/2021 1507,10/6/2021 1600,10/7/2021 1507,2021-001074,OPEN
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,10/7/2021 1626,10/7/2021 1626,10/7/2021 1626,2021-001075,CLOSED.  CLEARED BY SUMMONS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,10/7/2021 1626,10/7/2021 1626,10/7/2021 1626,2021-001075,CLOSED.  CLEARED BY SUMMONS
OTHER CRIMINAL OFFENSE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,10/7/2021 1626,10/7/2021 1626,10/7/2021 1626,2021-001075,CLOSED.  CLEARED BY SUMMONS
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,10/7/2021 1626,10/7/2021 1626,10/7/2021 1626,2021-001075,CLOSED.  CLEARED BY SUMMONS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : RICHARD HALL,10/7/2021 2253,10/7/2021 2253,10/7/2021 2253,2021-001076,CLOSED
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : RICHARD HALL,10/7/2021 2253,10/7/2021 2253,10/7/2021 2253,2021-001076,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,10/8/2021 0053,10/8/2021 0053,10/8/2021 0053,2021-001077,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,10/8/2021 0053,10/8/2021 0053,10/8/2021 0053,2021-001077,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : PATTERSON AVE (S. 0-899 BLK),10/8/2021 0105,10/8/2021 0105,10/8/2021 0130,2021-001078,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : PATTERSON AVE (S. 0-899 BLK),10/8/2021 0105,10/8/2021 0105,10/8/2021 0130,2021-001078,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,10/8/2021 0823,10/8/2021 0823,10/8/2021 0823,2021-001079,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,10/8/2021 1445,10/8/2021 1445,10/8/2021 1445,2021-001080,CLOSED
CANINE DEPLOYMENT,OTHER JURISDICTION,10/8/2021 1513,10/8/2021 1530,10/8/2021 2100,2021-001081,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : CLAWSON HALL,10/9/2021 0034,10/9/2021 0034,10/9/2021 0054,2021-001082,CLOSED
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : HILLCREST HALL,10/9/2021 0124,10/9/2021 0124,10/9/2021 0124,2021-001083,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,10/9/2021 0201,10/9/2021 0201,10/9/2021 0215,2021-001084,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : EVANS SCHOLARS,10/9/2021 0259,10/9/2021 0259,10/9/2021 0259,2021-001085,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : EVANS SCHOLARS,10/9/2021 0259,10/9/2021 0259,10/9/2021 0259,2021-001085,CLOSED. REFERRED TO COMMUNITY STANDARDS
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : SCOTT HALL,10/9/2021 0351,10/9/2021 0351,10/9/2021 0400,2021-001086,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MCKEE HALL,10/9/2021 1415,10/9/2021 1415,10/9/2021 1415,2021-001087,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MCKEE HALL,10/9/2021 1456,10/9/2021 1456,10/9/2021 1456,2021-001088,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,10/9/2021 2033,10/9/2021 2033,10/9/2021 2033,2021-001089,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,10/10/2021 0031,10/10/2021 0000,10/10/2021 0033,2021-001090,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,10/10/2021 0238,10/10/2021 0230,10/10/2021 0230,2021-001091,CLOSED
SEX OFFENSE,MIAMI UNIVERSITY : OXFORD CAMPUS,10/10/2021 1232,10/10/2021 0200,10/10/2021 0620,2021-001092,OPEN
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : CAMPUS AVE (S. 0-899 BLK),10/10/2021 1654,10/10/2021 0200,10/10/2021 0200,2021-001093,CLOSED
NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : BRANDON HALL,10/10/2021 2030,10/10/2021 2030,10/10/2021 2030,2021-001094,CLOSED.  HANDLED BY RESIDENCE LIFE STAFF
STALKING,MIAMI UNIVERSITY : OXFORD CAMPUS : BRANDON HALL,10/10/2021 2030,10/10/2021 2030,10/10/2021 2030,2021-001094,CLOSED.  HANDLED BY RESIDENCE LIFE STAFF
ASSAULT,MIAMI UNIVERSITY : OXFORD CAMPUS : WESTERN DRIVE,10/10/2021 2130,10/10/2021 2130,10/10/2021 2130,2021-001095,CLOSED
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : WESTERN DRIVE,10/10/2021 2130,10/10/2021 2130,10/10/2021 2130,2021-001095,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,10/11/2021 1300,9/21/2021 1012,9/21/2021 1012,2021-001099,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,10/11/2021 1303,10/9/2021 2330,10/9/2021 2359,2021-001097,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,10/11/2021 1303,10/9/2021 2330,10/9/2021 2359,2021-001097,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : MARCUM HOTEL AND CONFERENCE CENTER,10/11/2021 1333,10/1/2021 1300,10/1/2021 1330,2021-001098,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : HAMILTON HALL,10/11/2021 1520,9/28/2021 1300,10/28/2021 1300,2021-001100,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : WRA CABIN,10/11/2021 1549,10/11/2021 1549,10/11/2021 1549,2021-001103,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,10/11/2021 1622,10/11/2021 1622,10/11/2021 1622,2021-001101,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : DITMER PARKING LOT,10/11/2021 1624,10/11/2021 0900,10/11/2021 1617,2021-001102,CLOSED
TRAFFIC LAW VIOLATION,CITY OF OXFORD : SYCAMORE ST,10/11/2021 2334,10/11/2021 2334,10/11/2021 2334,2021-001104,CLOSED.  UTT/UTC ISSUED.
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,10/12/2021 0838,10/12/2021 0838,10/12/2021 0838,2021-001105,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,10/12/2021 1152,10/12/2021 1152,10/12/2021 1152,2021-001106,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : MACMILLAN HALL,10/12/2021 1406,10/12/2021 1300,10/12/2021 1300,2021-001107,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : YOUNG HALL (FKA BEECHWOODS HALL),10/13/2021 0159,10/13/2021 0159,10/13/2021 0159,2021-001108,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,10/13/2021 0932,10/9/2021 1020,10/9/2021 1020,2021-001109,CLOSED
BURGLARY,MIAMI UNIVERSITY : OXFORD CAMPUS : YAGER STADIUM,10/13/2021 0951,10/12/2021 1900,10/13/2021 0900,2021-001110,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : YAGER STADIUM,10/13/2021 0951,10/12/2021 1900,10/13/2021 0900,2021-001110,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : EAST END,10/13/2021 1043,10/13/2021 1043,10/13/2021 1043,2021-001111,CLOSED
INFORMATION,MIAMI UNIVERSITY : HAMILTON CAMPUS : SCHWARM HALL,10/13/2021 1208,10/8/2021 1038,10/8/2021 1040,2021-001112,CLOSED. REFERRED TO OTHER LE AGENCY
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : CENTER FOR PERFORMING ARTS,10/13/2021 1707,10/13/2021 1707,10/13/2021 1707,2021-001113,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MCFARLAND HALL,10/13/2021 2010,10/13/2021 2010,10/13/2021 2010,2021-001114,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : COLLINS HALL,10/13/2021 2220,10/13/2021 2220,10/13/2021 2220,2021-001115,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : COLLINS HALL,10/13/2021 2220,10/13/2021 2220,10/13/2021 2220,2021-001115,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,10/14/2021 1207,10/14/2021 1207,10/14/2021 1207,2021-001117,CLOSED
SEX OFFENSE : RAPE,MIAMI UNIVERSITY : OXFORD CAMPUS : NON CAMPUS PROPERTY : FRATERNITIES,10/14/2021 1222,10/1/2020 0000,10/31/2020 2359,2021-001118,CLOSED. REFERRED TO OTHER LE AGENCY
TELECOMMUNICATIONS FRAUD,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,10/14/2021 1512,10/6/2021 0800,10/6/2021 1500,2021-001119,CLOSED
SEX OFFENSE : FONDLING,CITY OF OXFORD : HIGH ST,10/14/2021 1651,10/8/2021 0000,10/8/2021 2359,2021-001131,OPEN
SEX OFFENSE : FONDLING,MIAMI UNIVERSITY : OXFORD CAMPUS : PEFFER MEMORIAL PARK,10/14/2021 1726,10/9/2021 1300,10/9/2021 1600,2021-001122,CLOSED
ASSAULT,MIAMI UNIVERSITY : OXFORD CAMPUS,10/14/2021 1735,9/19/2021 0400,10/5/2021 2300,2021-001128,OPEN
SEX OFFENSE : FONDLING,MIAMI UNIVERSITY : OXFORD CAMPUS,10/14/2021 1735,9/19/2021 0400,10/5/2021 2300,2021-001128,OPEN
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : GOGGIN ICE CENTER,10/14/2021 1736,10/14/2021 1736,10/14/2021 1736,2021-001120,CLOSED
ASSAULT,MIAMI UNIVERSITY : OXFORD CAMPUS,10/14/2021 1745,10/5/2021 0000,10/5/2021 2359,2021-001129,OPEN
SEX OFFENSE : FONDLING,MIAMI UNIVERSITY : OXFORD CAMPUS,10/14/2021 1745,10/5/2021 0000,10/5/2021 2359,2021-001129,OPEN
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : MACCRACKEN HALL,10/14/2021 1750,10/14/2021 1750,10/14/2021 1750,2021-001121,CLOSED
SEX OFFENSE : RAPE,UNKNOWN,10/14/2021 1814,10/12/2021 0000,10/12/2021 2359,2021-001130,OPEN
SEX OFFENSE : RAPE,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,10/14/2021 1917,10/11/2021 2230,10/11/2021 2330,2021-001123,OPEN
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,10/15/2021 0045,10/15/2021 0045,10/15/2021 0045,2021-001124,OPEN
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,10/15/2021 0045,10/15/2021 0045,10/15/2021 0045,2021-001124,OPEN
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : YOUNG HALL (FKA BEECHWOODS HALL),10/15/2021 0055,10/15/2021 0055,10/15/2021 0055,2021-001125,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : YOUNG HALL (FKA BEECHWOODS HALL),10/15/2021 0055,10/15/2021 0055,10/15/2021 0055,2021-001125,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALCOHOL VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,10/15/2021 0059,10/15/2021 0059,10/15/2021 0059,2021-001126,CLOSED.  CLEARED BY SUMMONS
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,10/15/2021 0059,10/15/2021 0059,10/15/2021 0059,2021-001126,CLOSED.  CLEARED BY SUMMONS
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,10/15/2021 0151,10/15/2021 0151,10/15/2021 0151,2021-001127,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : PINES LODGE,10/15/2021 1930,10/15/2021 1930,10/15/2021 1930,2021-001132,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : PINES LODGE,10/15/2021 1930,10/15/2021 1930,10/15/2021 1930,2021-001132,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : COLLINS HALL,10/15/2021 2208,10/15/2021 2208,10/15/2021 2208,2021-001133,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : COLLINS HALL,10/15/2021 2208,10/15/2021 2208,10/15/2021 2208,2021-001133,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,10/15/2021 2231,10/15/2021 2231,10/15/2021 2231,2021-001134,CLOSED.  CLEARED BY SUMMONS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,10/15/2021 2231,10/15/2021 2231,10/15/2021 2231,2021-001134,CLOSED.  CLEARED BY SUMMONS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : MINNICH HALL,10/16/2021 0001,10/16/2021 0001,10/16/2021 0001,2021-001135,CLOSED
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : MINNICH HALL,10/16/2021 0001,10/16/2021 0001,10/16/2021 0001,2021-001135,CLOSED
TRAFFIC LAW VIOLATION : OPERATING A VEHICLE UNDER THE INFLUENCE,CITY OF OXFORD : BUSINESS : SDS PIZZA,10/16/2021 0036,10/16/2021 0036,10/16/2021 0036,2021-001136,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : OGDEN HALL,10/16/2021 0219,10/16/2021 0219,10/16/2021 0219,2021-001137,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,10/16/2021 0732,10/16/2021 0732,10/16/2021 0732,2021-001138,UNFOUNDED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,10/16/2021 0733,10/16/2021 0100,10/16/2021 0733,2021-001139,CLOSED
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : YAGER STADIUM,10/16/2021 1005,10/16/2021 1000,10/16/2021 1800,2021-001140,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : BRANDON HALL,10/16/2021 1133,10/16/2021 1133,10/16/2021 1133,2021-001141,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MACCRACKEN HALL,10/16/2021 1839,10/12/2021 0000,10/15/2021 0000,2021-001142,CLOSED
NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,10/16/2021 2311,10/16/2021 2311,10/16/2021 2311,2021-001143,CLOSED.  HANDLED BY RESIDENCE LIFE STAFF
ALCOHOL VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MARCUM HALL,10/17/2021 0005,10/17/2021 0005,10/17/2021 0005,2021-001144,CLOSED.  CLEARED BY SUMMONS
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : MARCUM HALL,10/17/2021 0005,10/17/2021 0005,10/17/2021 0005,2021-001144,CLOSED.  CLEARED BY SUMMONS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : MARCUM HALL,10/17/2021 0005,10/17/2021 0005,10/17/2021 0005,2021-001144,CLOSED.  CLEARED BY SUMMONS
OTHER CRIMINAL OFFENSE,MIAMI UNIVERSITY : OXFORD CAMPUS : MARCUM HALL,10/17/2021 0005,10/17/2021 0005,10/17/2021 0005,2021-001144,CLOSED.  CLEARED BY SUMMONS
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,10/17/2021 0144,10/17/2021 0140,10/17/2021 0140,2021-001145,CLOSED.  CLEARED BY SUMMONS
CRIMINAL TRESPASS,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,10/17/2021 0144,10/17/2021 0140,10/17/2021 0140,2021-001145,CLOSED.  CLEARED BY SUMMONS
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,10/17/2021 0201,10/17/2021 0201,10/17/2021 0220,2021-001146,CLOSED.  CLEARED BY ARREST
ASSAULT,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,10/17/2021 0201,10/17/2021 0201,10/17/2021 0220,2021-001146,CLOSED.  CLEARED BY ARREST
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : MACMILLAN HALL,10/17/2021 0220,10/17/2021 0220,10/17/2021 0220,2021-001147,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : MACMILLAN HALL,10/17/2021 0220,10/17/2021 0220,10/17/2021 0220,2021-001147,CLOSED
ALCOHOL VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : STONEBRIDGE HALL,10/17/2021 0223,10/17/2021 0223,10/17/2021 0223,2021-001148,CLOSED. REFERRED TO COMMUNITY STANDARDS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : STONEBRIDGE HALL,10/17/2021 0223,10/17/2021 0223,10/17/2021 0223,2021-001148,CLOSED. REFERRED TO COMMUNITY STANDARDS
DISORDERLY CONDUCT : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : STONEBRIDGE HALL,10/17/2021 0223,10/17/2021 0223,10/17/2021 0223,2021-001148,CLOSED. REFERRED TO COMMUNITY STANDARDS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,10/17/2021 0225,10/17/2021 0225,10/17/2021 0225,2021-001149,CLOSED
OTHER CRIMINAL OFFENSE,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,10/17/2021 0225,10/17/2021 0225,10/17/2021 0225,2021-001149,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,10/17/2021 0225,10/17/2021 0225,10/17/2021 0225,2021-001149,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,10/17/2021 0232,10/16/2021 1200,10/17/2021 0232,2021-001150,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,10/17/2021 0233,10/17/2021 0233,10/17/2021 0233,2021-001152,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,10/17/2021 0311,10/17/2021 0255,10/17/2021 0311,2021-001151,OPEN
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,10/17/2021 0311,10/17/2021 0255,10/17/2021 0311,2021-001151,OPEN
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : BRANDON HALL,10/17/2021 0628,10/17/2021 0628,10/17/2021 0628,2021-001153,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,10/17/2021 1003,10/17/2021 0100,10/17/2021 0815,2021-001154,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : ENGINEERING BLDG,10/17/2021 1444,10/11/2021 1000,10/17/2021 1500,2021-001155,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,10/17/2021 1637,10/17/2021 1637,10/17/2021 1637,2021-001156,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,10/18/2021 1241,10/18/2021 1241,10/18/2021 1241,2021-001158,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,10/18/2021 1452,10/18/2021 1452,10/18/2021 1452,2021-001159,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,10/18/2021 1605,10/16/2021 2000,10/17/2021 1700,2021-001160,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : CAMPUS AVENUE PARKING GARAGE,10/18/2021 1814,10/18/2021 1814,10/18/2021 1814,2021-001161,CLOSED
NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : OGDEN HALL,10/18/2021 2210,10/18/2021 2152,10/18/2021 2217,2021-001163,CLOSED. REFERRED TO COMMUNITY STANDARDS
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : BRANDON HALL,10/18/2021 2213,10/18/2021 2205,10/18/2021 2213,2021-001162,CLOSED
DOMESTIC VIOLENCE,MIAMI UNIVERSITY : OXFORD CAMPUS : BOESEL HOUSE,10/19/2021 0004,10/18/2021 2318,10/19/2021 0014,2021-001164,CLOSED.  ARREST MADE BY OTHER LE AGENCY
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,10/19/2021 0258,10/19/2021 0258,10/19/2021 0258,2021-001165,CLOSED
UNWANTED COMMUNICATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MILLETT ASSEMBLY HALL,10/19/2021 1038,10/16/2021 1000,10/16/2021 1800,2021-001170,OPEN
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : GOGGIN ICE CENTER,10/19/2021 1302,10/19/2021 1302,10/19/2021 1302,2021-001167,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,10/19/2021 1400,10/19/2021 1400,10/19/2021 1400,2021-001168,CLOSED
HAZING,CITY OF OXFORD,10/19/2021 1423,Unknown,Unknown,2021-001169,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : CLAWSON HALL,10/19/2021 1528,10/19/2021 1528,10/19/2021 1528,2021-001171,CLOSED
PARKING VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MARTIN DINING HALL,10/19/2021 1803,10/19/2021 1750,10/19/2021 1800,2021-001172,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : REID HALL,10/19/2021 1941,10/19/2021 1941,10/19/2021 1941,2021-001173,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,10/20/2021 1118,10/20/2021 1118,10/20/2021 1119,2021-001174,CLOSED
CANINE DEPLOYMENT,OTHER JURISDICTION,10/20/2021 1740,10/20/2021 1630,10/20/2021 2130,2021-001175,CLOSED
STALKING,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : LOGAN LODGE,10/20/2021 1905,10/15/2021 0000,10/15/2021 2359,2021-001176,OPEN
